,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,Ar_ruim
4404,33.0,84.1,1.6,23.8,31.4,-3.4,2.1,4.3,493,True
4405,23.8,40.2,8.8,12.3,27.9,6.9,1.0,11.1,317,False
4406,36.2,84.0,4.2,16.3,26.7,5.7,1.75,14.6,640,False
4407,35.7,79.1,38.0,55.5,25.6,17.0,2.75,2.8,821,True
4408,25.3,62.8,3.3,12.6,19.7,5.4,0.95,13.1,305,False
4409,23.4,68.9,14.2,18.2,18.4,6.7,0.93,10.7,265,False
4410,32.1,62.6,47.9,59.1,30.0,7.9,1.48,7.1,414,False
4411,22.9,45.9,4.4,9.3,12.6,5.9,1.01,10.1,223,False
4412,38.1,73.2,37.7,85.4,33.0,20.4,2.49,5.7,727,True
4413,23.8,70.2,7.0,8.2,25.3,8.6,1.07,10.4,267,False
4414,35.9,81.3,8.7,29.6,48.1,36.2,2.68,6.5,583,True
4415,29.2,40.9,15.4,20.0,27.1,2.9,1.04,11.1,438,False
4416,41.6,81.7,0.9,21.9,59.3,10.5,2.07,2.9,633,True
4417,37.7,76.3,15.4,15.2,22.0,13.0,1.02,6.2,386,False
4418,28.5,45.9,1.5,5.9,23.7,3.2,0.89,12.8,483,False
4419,19.1,54.7,9.4,15.5,16.9,4.7,0.92,10.3,531,False
4420,33.0,101.7,26.9,27.1,39.6,14.3,2.87,10.1,908,True
4421,23.6,80.8,2.6,8.3,22.9,4.3,0.97,10.5,509,False
4422,28.8,72.9,11.0,13.4,25.7,11.0,1.29,6.5,364,False
4423,37.1,105.9,2.5,17.2,28.3,14.5,1.63,5.5,501,True
4424,22.2,79.3,39.8,49.8,22.4,5.6,1.49,5.5,351,False
4425,28.9,52.9,59.1,77.8,41.6,18.4,2.05,8.8,601,True
4426,30.0,59.7,59.3,68.8,22.1,7.4,1.39,5.1,412,False
4427,28.9,87.5,13.4,37.1,34.3,8.9,1.9,8.0,612,True
4428,37.7,66.9,53.6,69.5,40.3,23.4,1.39,4.3,458,True
4429,37.6,81.0,11.8,29.5,39.5,22.3,2.32,3.8,616,True
4430,29.7,70.4,6.0,8.6,17.4,3.2,1.42,8.5,586,False
4431,32.5,64.6,5.5,13.3,29.7,11.6,1.74,5.5,485,False
4432,36.2,56.8,27.1,35.3,30.8,8.1,1.47,5.7,388,False
4433,26.7,65.0,1.3,8.7,22.5,4.4,1.05,10.5,208,False
4434,18.5,60.0,20.8,22.7,24.0,6.7,0.89,11.8,541,False
4435,36.6,59.5,12.9,20.4,33.3,9.1,1.41,5.7,588,False
4436,36.9,63.1,25.6,34.4,22.9,10.9,1.31,5.3,646,False
4437,34.5,77.7,6.2,7.1,25.6,8.9,1.71,8.1,500,False
4438,28.9,91.1,12.3,22.6,29.5,6.3,1.21,6.3,351,False
4439,33.6,63.7,4.7,13.0,24.8,2.7,1.46,6.5,368,False
4440,27.9,104.7,7.3,17.6,28.4,17.3,2.43,5.0,505,True
4441,21.5,51.7,5.2,11.1,22.5,3.9,0.87,11.7,497,False
4442,30.9,98.0,78.8,93.2,27.2,10.7,1.73,5.6,472,True
4443,23.8,72.4,2.9,9.6,23.0,3.5,0.95,10.9,384,False
4444,33.5,77.4,14.6,23.4,29.4,7.5,1.59,6.1,480,False
4445,24.2,69.8,4.9,9.5,18.5,3.3,1.03,16.0,423,False
4446,31.3,68.9,31.4,32.5,32.7,6.6,1.65,8.0,489,False
4447,28.2,86.1,47.1,62.3,36.7,11.3,1.81,7.5,551,True
4448,32.5,56.9,2.4,25.1,23.2,13.4,1.61,5.3,451,False
4449,18.4,75.1,10.7,15.3,17.4,5.8,1.03,12.5,553,False
4450,26.7,71.4,9.4,22.3,31.4,10.3,1.55,7.7,688,False
4451,30.0,86.0,8.3,20.4,21.4,10.2,1.59,7.2,733,False
4452,34.9,95.7,44.1,70.5,39.6,30.4,2.09,5.8,745,True
4453,30.7,61.2,2.6,15.9,20.5,4.2,1.77,5.3,449,False
4454,30.6,44.2,12.0,16.4,14.7,2.9,0.99,12.1,569,False
4455,39.3,76.0,38.4,49.6,23.5,26.8,2.06,3.4,452,True
4456,25.4,59.3,5.6,8.4,11.9,4.3,0.9,10.4,465,False
4457,33.3,80.0,33.8,48.2,38.3,3.7,1.61,5.1,507,True
4458,25.5,85.4,13.3,26.0,35.7,9.6,1.54,6.6,662,False
4459,32.6,79.8,33.1,45.2,32.1,5.2,2.61,4.2,731,True
4460,29.9,56.3,13.9,16.1,13.0,3.3,0.99,10.2,519,False
4461,32.2,61.5,7.1,18.6,16.1,14.5,1.52,7.3,539,False
4462,30.4,57.7,12.2,28.7,37.2,25.0,1.95,3.9,749,True
4463,26.6,70.9,5.9,18.2,26.9,11.7,1.5,5.3,573,False
4464,25.2,71.0,10.8,14.9,14.6,5.8,1.05,12.6,479,False
4465,25.6,66.0,0.8,6.7,16.0,7.0,0.84,11.7,431,False
4466,37.8,70.3,16.7,29.9,35.9,22.1,2.16,4.1,529,True
4467,23.6,50.5,19.6,25.4,21.6,5.0,0.96,10.5,294,False
4468,28.2,59.2,12.7,21.2,21.7,10.2,1.3,5.2,565,False
4469,44.2,63.5,120.8,137.5,38.7,22.6,1.41,3.4,707,True
4470,30.1,54.1,16.8,24.6,16.8,8.2,1.02,11.1,201,False
4471,26.4,78.1,1.8,9.9,27.0,6.6,1.06,14.6,552,False
4472,26.9,51.6,6.9,7.4,24.6,5.1,1.06,13.1,534,False
4473,32.8,62.4,24.0,42.7,32.9,25.0,2.29,6.2,415,True
4474,22.9,64.5,2.3,8.8,11.3,7.2,1.13,11.2,361,False
4475,30.4,56.5,5.9,14.5,23.7,6.4,1.24,6.7,410,False
4476,23.1,63.0,9.9,17.8,25.0,5.4,1.03,10.2,403,False
4477,28.2,78.9,0.1,6.9,26.0,10.4,1.55,6.5,679,False
4478,26.7,60.0,7.1,11.0,20.2,5.9,1.01,10.8,349,False
4479,33.4,85.5,55.9,60.9,36.0,10.2,1.64,3.7,698,True
4480,22.5,67.1,2.9,9.5,16.5,8.5,1.17,12.6,226,False
4481,37.9,89.7,3.1,18.3,36.7,4.7,2.72,2.6,592,True
4482,25.1,66.6,38.5,43.4,18.5,4.3,0.92,12.0,326,False
4483,31.6,84.6,102.4,137.1,49.3,15.6,2.11,3.8,777,True
4484,18.5,54.0,5.2,7.7,22.7,3.9,0.86,14.1,415,False
4485,22.7,44.0,13.0,16.1,16.1,3.4,0.95,12.9,330,False
4486,30.8,60.3,36.6,44.7,25.3,12.1,1.84,5.1,386,False
4487,29.3,67.0,53.8,67.0,18.1,13.3,1.3,9.1,336,False
4488,36.1,61.6,1.1,10.7,21.5,8.5,1.76,7.0,567,False
4489,34.8,61.8,6.8,15.5,23.5,9.6,1.47,6.0,404,False
4490,40.6,77.3,18.7,37.5,36.1,28.7,2.23,6.9,555,True
4491,23.6,55.5,2.7,7.8,20.8,5.6,1.04,10.6,481,False
4492,27.6,89.1,23.7,36.4,35.4,17.2,1.79,4.2,817,True
4493,19.0,55.4,9.4,14.5,24.3,4.5,1.03,10.6,478,False
4494,29.6,53.8,10.8,18.5,25.5,4.8,1.53,5.8,436,False
4495,34.2,62.7,40.0,50.3,23.8,9.3,1.5,5.1,416,False
4496,39.6,94.6,10.4,33.3,28.4,17.3,2.11,3.8,533,True
4497,30.9,74.6,24.0,28.9,23.6,7.7,1.01,10.7,217,False
4498,31.4,78.3,8.2,14.1,23.5,5.6,0.87,11.2,225,False
4499,39.2,108.0,73.5,88.5,34.0,15.8,1.96,6.2,734,True
4500,33.6,88.9,23.3,40.6,31.1,13.5,2.29,7.3,405,True
4501,22.4,54.5,0.0,4.6,20.6,7.5,0.74,11.4,326,False
4502,30.2,77.9,28.8,37.8,31.5,6.9,1.5,9.1,356,False
4503,20.7,48.7,5.9,11.1,14.7,6.9,0.89,11.7,581,False
4504,27.0,45.3,1.8,14.1,34.1,11.4,1.64,6.5,615,False
4505,33.7,67.9,1.4,13.4,26.2,16.4,1.84,4.9,742,True
4506,26.0,81.8,8.4,20.4,28.8,5.6,1.49,5.5,596,False
4507,30.0,58.9,10.5,25.9,33.6,12.6,1.28,7.2,347,False
4508,29.7,93.5,2.9,21.9,30.5,10.0,1.79,3.7,816,True
4509,37.7,93.3,115.9,145.3,33.2,16.2,2.0,8.2,374,True
4510,44.9,82.7,33.8,51.4,32.1,14.7,2.49,3.8,514,True
4511,31.2,72.8,2.2,11.3,25.6,12.6,1.88,3.9,432,True
4512,25.1,70.9,16.8,33.0,37.1,9.1,1.05,6.3,569,False
4513,30.8,53.5,9.2,15.4,27.5,7.9,1.04,10.8,220,False
4514,27.3,71.0,8.3,11.9,13.5,11.1,1.13,12.0,390,False
4515,34.3,70.1,0.5,19.9,32.1,14.8,2.04,5.0,551,True
4516,26.8,63.3,1.7,5.3,17.3,2.0,0.92,11.3,481,False
4517,51.4,108.7,2.1,20.6,27.1,11.8,2.03,2.6,744,True
4518,37.9,84.7,8.4,38.0,48.7,3.4,2.05,3.8,729,True
4519,22.0,51.1,26.0,27.3,23.0,8.2,1.03,14.4,384,False
4520,25.5,66.7,45.1,51.2,18.8,3.7,0.92,10.4,574,False
4521,31.7,95.3,42.1,64.9,30.4,13.0,2.14,4.3,595,True
4522,24.3,42.3,2.3,9.7,26.4,5.6,1.1,10.1,558,False
4523,21.6,53.1,45.7,49.9,16.5,6.5,0.88,10.7,348,False
4524,41.4,55.0,14.8,28.8,27.7,16.4,1.32,5.0,297,False
4525,32.3,46.7,20.8,34.7,30.4,11.4,1.33,5.3,677,False
4526,30.2,77.4,9.5,26.4,20.9,10.8,2.29,3.7,648,True
4527,28.9,73.1,5.6,10.3,17.0,5.6,1.02,10.8,303,False
4528,32.0,81.6,3.1,11.0,28.0,11.0,1.31,6.1,531,False
4529,35.0,85.2,47.4,62.5,24.0,8.8,1.87,9.2,641,False
4530,39.3,77.8,60.6,78.3,23.8,10.9,2.74,6.2,665,True
4531,35.2,57.6,46.5,59.0,22.3,4.7,1.37,5.3,650,False
4532,20.2,65.4,6.2,13.1,26.1,8.5,0.94,11.0,338,False
4533,29.0,44.6,21.2,28.0,19.6,3.3,1.2,11.1,545,False
4534,23.5,61.4,10.9,17.5,14.3,4.4,0.87,14.3,443,False
4535,26.7,56.6,6.8,23.6,28.6,13.8,1.67,6.2,546,True
4536,37.3,49.5,13.1,28.5,31.0,14.0,1.52,6.4,300,False
4537,31.1,78.2,42.5,55.7,30.5,10.4,1.49,11.5,628,False
4538,15.5,64.8,19.6,23.4,25.5,4.6,0.91,11.1,230,False
4539,26.8,71.2,9.5,22.8,20.4,14.0,1.54,6.2,367,False
4540,42.1,87.1,168.6,188.2,30.9,14.8,2.94,3.2,759,True
4541,26.8,55.2,3.6,8.0,20.7,5.6,0.76,12.2,575,False
4542,22.9,68.2,1.6,7.3,22.8,3.3,1.06,12.7,356,False
4543,35.4,78.8,14.3,23.8,26.8,14.0,1.3,7.3,346,False
4544,21.7,53.7,9.6,17.2,26.1,5.8,0.97,10.2,536,False
4545,20.5,80.3,12.6,25.9,33.0,11.4,1.44,6.1,433,False
4546,45.1,102.9,16.4,49.1,38.4,18.7,2.06,4.8,638,True
4547,25.0,81.8,20.2,28.7,17.5,2.3,1.06,10.6,386,False
4548,34.6,68.4,56.8,72.9,32.9,7.8,1.51,6.0,702,True
4549,32.2,70.9,37.9,56.7,37.8,16.2,1.54,4.8,388,True
4550,22.1,46.7,0.8,6.3,26.0,3.1,0.98,10.0,469,False
4551,30.4,77.0,10.0,14.8,15.5,3.1,0.9,10.1,386,False
4552,24.5,65.3,29.4,38.1,33.4,2.0,1.23,6.0,616,False
4553,26.5,69.0,9.7,19.6,18.3,4.7,0.95,15.6,262,False
4554,24.1,60.7,12.6,17.7,22.8,5.3,1.02,12.7,403,False
4555,26.0,54.4,2.3,10.6,21.1,4.6,1.09,10.9,344,False
4556,25.8,64.7,3.3,8.4,26.6,4.3,0.98,10.2,226,False
4557,31.3,102.2,15.4,33.6,29.6,21.0,1.88,4.1,466,True
4558,36.2,58.4,2.0,14.7,22.9,5.9,1.17,5.5,533,False
4559,23.2,60.9,3.7,4.0,14.5,4.2,1.02,13.9,381,False
4560,26.5,64.6,36.9,37.9,20.8,5.0,0.98,13.0,359,False
4561,25.5,57.8,1.4,7.7,33.0,9.5,1.96,6.9,481,False
4562,32.4,66.1,9.1,16.0,13.9,4.6,1.02,11.4,283,False
4563,21.5,45.8,8.2,11.2,23.2,2.4,1.12,10.4,585,False
4564,39.2,68.0,4.0,18.4,30.2,16.8,1.77,3.8,763,True
4565,30.7,85.3,26.1,34.1,24.6,9.8,1.59,5.6,602,False
4566,32.2,57.0,22.8,34.4,25.7,5.8,1.5,7.0,509,False
4567,24.9,56.1,20.9,28.4,24.9,10.3,1.3,9.5,542,False
4568,37.0,86.3,81.3,110.8,41.3,16.2,2.97,2.5,841,True
4569,39.1,66.5,70.3,94.6,33.5,29.7,2.27,2.6,756,True
4570,29.0,74.0,2.2,15.0,22.3,10.5,1.72,10.2,703,False
4571,35.7,50.3,1.2,13.7,20.8,5.9,1.63,6.2,463,False
4572,28.6,45.6,56.8,64.8,30.2,7.0,1.42,7.6,681,False
4573,28.9,44.2,5.6,10.9,19.7,4.5,1.03,18.0,333,False
4574,24.7,72.4,6.1,15.2,24.9,3.1,0.94,13.7,221,False
4575,43.3,95.1,20.3,53.0,37.9,21.0,2.08,6.3,581,True
4576,23.6,76.6,0.5,16.3,28.2,11.9,1.55,6.2,514,False
4577,31.6,95.2,157.5,180.0,38.8,28.7,2.0,3.6,571,True
4578,25.1,68.4,5.4,11.9,15.0,1.2,1.03,13.7,203,False
4579,36.0,70.2,12.5,41.9,30.7,16.0,1.79,4.6,624,True
4580,29.3,70.6,44.1,60.3,27.4,8.6,1.09,5.5,365,False
4581,24.7,70.3,3.2,11.1,23.1,6.6,0.88,10.3,593,False
4582,23.0,51.2,17.3,22.3,13.6,2.5,0.84,13.2,444,False
4583,32.0,68.1,5.3,10.9,24.9,6.7,0.87,11.9,327,False
4584,25.4,63.2,10.7,16.0,17.9,2.2,0.93,12.7,560,False
4585,25.3,79.4,15.7,21.8,16.3,6.2,1.06,11.1,506,False
4586,28.0,74.7,13.8,21.4,18.6,5.5,1.08,10.4,380,False
4587,23.7,55.9,27.7,37.2,16.2,2.1,1.03,12.1,307,False
4588,46.7,84.2,1.6,26.6,36.5,13.4,3.04,8.0,506,True
4589,20.7,66.4,26.3,29.6,23.2,0.8,0.98,14.4,520,False
4590,29.0,100.2,69.8,85.0,26.5,17.0,1.95,4.9,641,True
4591,40.8,100.7,23.3,39.7,49.3,31.9,2.78,11.2,671,True
4592,23.0,82.5,6.6,19.3,21.1,10.3,1.8,6.1,566,False
4593,23.9,49.8,3.2,8.9,16.4,7.4,1.0,11.1,237,False
4594,38.9,66.5,81.9,105.1,36.1,5.9,3.54,3.2,794,True
4595,25.3,50.3,11.5,16.8,23.7,6.7,0.89,10.7,349,False
4596,29.8,74.7,34.9,40.7,7.4,3.3,0.94,11.1,369,False
4597,32.1,59.4,8.2,13.3,22.8,2.0,1.16,10.2,396,False
4598,32.9,56.9,44.2,55.4,19.5,8.5,1.33,9.3,612,False
4599,24.6,96.2,114.7,142.1,32.2,17.1,1.95,3.7,677,True
4600,25.3,63.9,16.1,24.8,26.6,9.8,1.08,10.1,552,False
4601,33.3,51.4,9.6,20.7,20.7,16.0,1.48,5.8,542,False
4602,21.3,79.2,28.9,32.9,16.9,3.0,0.98,12.2,372,False
4603,38.7,67.0,22.4,41.4,46.9,21.7,2.24,5.7,520,True
4604,21.3,47.7,8.0,12.3,21.2,7.0,0.99,10.7,478,False
4605,43.2,98.2,6.1,32.9,42.3,19.8,2.26,4.1,797,True
4606,28.0,50.9,1.0,6.3,23.0,5.3,0.87,13.2,381,False
4607,24.2,69.8,0.4,5.8,20.1,15.8,1.27,7.2,568,False
4608,26.0,38.6,16.6,22.7,22.0,2.8,1.22,12.9,389,False
4609,23.7,56.6,8.3,24.4,26.6,12.1,1.35,5.4,551,False
4610,34.4,87.9,216.9,240.0,50.7,15.3,2.53,4.3,578,True
4611,41.4,66.1,15.1,31.6,28.7,19.4,1.65,5.9,776,True
4612,46.5,101.4,94.5,122.4,29.8,20.2,3.09,4.1,584,True
4613,28.4,75.5,13.1,26.9,20.0,14.1,1.72,5.8,402,False
4614,33.0,79.1,3.4,10.9,12.2,5.7,0.98,11.1,213,False
4615,31.1,78.8,54.2,63.7,38.3,9.1,1.47,7.6,488,False
4616,21.8,59.9,21.0,22.6,23.5,5.2,0.94,10.0,318,False
4617,32.0,51.9,43.7,55.7,24.3,12.1,1.41,5.1,461,False
4618,38.9,90.0,28.7,41.1,31.6,15.8,1.71,7.1,666,True
4619,27.3,61.0,32.3,34.8,21.0,6.9,0.98,10.4,453,False
4620,37.3,70.1,4.6,17.8,34.8,12.0,1.73,3.6,609,True
4621,39.8,84.8,49.3,69.5,30.4,14.2,2.44,6.4,555,True
4622,25.9,54.6,13.6,16.2,20.2,4.5,1.07,10.2,379,False
4623,23.4,72.5,12.1,19.8,18.6,4.4,1.01,18.2,578,False
4624,34.1,55.0,12.0,30.7,28.3,22.7,1.64,3.4,684,True
4625,29.4,62.3,7.4,14.9,25.6,8.2,1.53,11.1,337,False
4626,24.5,60.1,5.4,12.5,27.4,5.4,0.98,10.5,476,False
4627,29.8,44.0,30.2,31.6,23.9,2.6,0.99,18.6,322,False
4628,22.8,72.8,16.8,25.2,23.0,2.1,1.15,10.3,502,False
4629,23.5,73.7,2.1,6.0,22.2,3.0,0.86,10.7,200,False
4630,34.8,78.3,43.0,56.3,41.7,8.0,1.32,5.7,738,True
4631,29.0,80.3,5.4,11.2,19.0,4.6,1.01,10.1,538,False
4632,22.5,81.5,2.0,15.3,27.8,14.7,1.75,5.0,492,False
4633,34.5,82.1,25.3,40.9,41.4,17.2,2.73,5.0,808,True
4634,28.7,59.4,4.0,8.5,18.9,5.6,0.84,10.1,364,False
4635,30.5,73.1,51.1,73.9,31.4,19.4,2.05,4.9,664,True
4636,32.7,50.3,26.8,40.9,22.0,8.1,1.68,9.1,417,False
4637,28.8,75.6,21.4,24.5,24.5,5.3,1.1,11.4,291,False
4638,30.5,54.0,6.3,14.5,29.0,7.9,1.54,5.8,391,False
4639,40.0,75.6,16.8,35.2,34.9,14.2,2.09,6.5,591,True
4640,27.7,75.8,0.2,5.2,10.4,4.0,0.93,10.4,505,False
4641,31.7,54.2,16.8,26.0,32.6,11.2,1.76,5.8,514,False
4642,29.3,68.3,3.0,8.1,10.8,5.2,1.09,10.5,336,False
4643,22.0,59.2,14.0,25.8,20.8,13.2,1.5,5.4,503,False
4644,21.6,75.4,32.4,44.1,34.8,15.7,1.09,3.5,580,True
4645,30.4,60.8,57.8,78.2,37.7,13.7,1.79,3.8,631,True
4646,30.3,73.7,47.2,61.4,25.7,11.3,1.89,3.5,523,True
4647,29.6,71.8,14.3,23.4,31.9,19.9,1.42,8.6,571,False
4648,31.9,74.7,15.3,33.9,48.0,13.6,2.29,5.6,756,True
4649,28.8,66.7,7.6,10.6,16.4,5.1,1.25,13.3,460,False
4650,32.2,87.1,48.1,64.2,29.7,15.3,1.44,5.3,666,False
4651,24.2,56.3,9.6,16.3,15.3,5.0,1.04,12.9,387,False
4652,33.6,72.6,24.5,31.2,24.1,14.8,1.3,6.7,489,False
4653,40.0,63.6,83.0,114.7,49.1,15.5,2.53,2.9,767,True
4654,31.3,64.4,3.9,6.9,26.4,5.0,0.97,10.6,315,False
4655,39.7,67.9,35.7,39.0,33.1,8.8,1.73,7.3,617,True
4656,26.4,62.1,7.1,10.1,19.2,5.9,1.06,12.2,437,False
4657,21.4,62.6,5.3,10.8,14.3,3.5,0.93,14.7,391,False
4658,30.5,77.1,14.0,23.8,32.3,12.4,1.8,6.9,357,False
4659,19.7,41.0,3.1,5.5,14.3,1.3,1.08,10.3,509,False
4660,24.0,43.8,13.6,18.3,24.2,7.2,0.88,10.1,477,False
4661,36.8,69.6,21.8,35.1,36.0,4.3,2.45,4.8,729,True
4662,25.8,40.3,2.2,6.6,24.1,8.2,0.99,10.6,438,False
4663,35.0,61.0,15.4,29.4,31.8,40.7,2.66,4.8,733,True
4664,49.1,93.0,57.2,85.2,36.9,22.3,2.77,3.6,623,True
4665,28.7,81.0,17.8,28.2,23.5,12.0,1.42,10.5,352,False
4666,45.6,78.7,3.4,25.3,34.0,11.5,2.41,2.5,503,True
4667,27.1,67.9,30.7,41.4,18.9,3.9,0.94,11.4,563,False
4668,31.6,52.0,0.7,13.8,28.7,12.1,1.45,6.5,549,False
4669,32.2,78.1,0.4,6.2,26.7,13.8,1.64,5.1,540,False
4670,31.5,85.2,11.3,21.9,26.6,9.1,1.2,5.2,676,False
4671,41.6,86.7,51.4,76.8,30.1,27.7,2.27,6.8,744,True
4672,25.2,66.6,21.7,30.7,28.0,3.4,1.12,13.5,283,False
4673,27.3,75.6,2.1,7.7,24.4,14.2,2.12,6.7,665,True
4674,32.3,77.3,28.8,54.3,21.8,11.2,2.21,5.0,478,True
4675,19.2,45.1,26.4,28.8,26.8,7.5,0.92,11.3,208,False
4676,26.3,54.1,0.9,10.3,25.1,4.5,0.95,10.1,316,False
4677,22.8,66.7,21.5,34.5,29.1,7.5,1.74,5.3,346,False
4678,27.7,77.8,20.8,28.2,15.5,4.7,0.97,11.4,225,False
4679,27.7,51.3,0.5,22.9,29.1,14.0,1.68,3.8,470,True
4680,30.3,80.4,24.4,31.4,18.3,4.4,1.48,9.2,405,False
4681,23.8,72.5,16.3,20.1,26.3,3.9,0.69,12.2,519,False
4682,29.6,90.2,40.6,41.3,23.6,5.7,1.36,7.0,304,False
4683,23.2,67.0,8.1,14.5,12.4,3.8,0.89,10.5,222,False
4684,37.0,78.3,12.0,24.3,23.7,6.1,1.7,7.6,485,False
4685,31.5,83.9,14.3,24.3,29.9,12.7,1.64,5.2,265,False
4686,39.4,101.1,16.6,36.8,49.8,30.4,2.01,3.6,789,True
4687,22.3,54.1,4.3,10.3,12.7,4.5,1.02,10.4,275,False
4688,37.3,76.1,7.9,18.8,39.5,11.9,2.27,3.5,434,True
4689,24.2,83.2,19.6,29.1,22.4,1.7,1.37,6.0,384,False
4690,32.7,74.9,21.4,22.4,18.0,12.0,1.57,5.7,586,False
4691,25.9,46.2,0.4,5.5,21.7,8.7,0.95,10.8,299,False
4692,21.5,69.6,0.3,4.7,10.0,4.9,0.96,14.2,388,False
4693,29.8,68.3,0.1,10.9,19.9,6.1,1.57,5.4,345,False
4694,18.5,71.0,13.2,20.4,19.4,5.2,0.89,12.0,550,False
4695,36.8,73.6,36.0,51.2,24.5,11.2,1.53,6.0,630,False
4696,21.4,55.3,3.3,5.0,13.3,0.9,1.28,10.1,609,False
4697,28.7,65.0,12.0,18.3,27.3,6.2,0.99,10.3,331,False
4698,40.0,68.1,31.6,45.7,38.1,14.4,2.17,4.0,596,True
4699,24.4,45.9,25.0,30.5,22.8,3.1,0.97,11.5,524,False
4700,45.3,73.7,53.2,84.6,47.8,28.0,2.45,2.8,480,True
4701,29.7,55.6,28.0,45.2,24.5,7.9,1.25,5.9,471,False
4702,30.1,70.5,39.7,53.0,24.8,8.3,1.34,5.9,683,False
4703,23.0,76.7,4.3,12.0,18.3,0.7,1.07,12.9,270,False
4704,36.8,68.5,4.8,16.5,29.2,1.8,1.32,6.2,323,False
4705,29.9,78.9,11.6,26.1,17.5,5.3,1.49,6.6,533,False
4706,18.7,65.8,8.3,15.6,27.5,7.3,0.86,12.9,259,False
4707,21.2,72.7,13.9,21.1,23.4,5.1,0.87,11.7,207,False
4708,21.9,71.1,36.9,36.2,33.3,9.6,1.67,5.6,594,False
4709,31.4,93.4,11.6,27.1,19.2,16.0,1.77,8.7,383,False
4710,31.2,75.5,30.5,37.8,32.7,8.6,1.79,6.0,608,False
4711,33.8,67.8,5.3,6.6,21.4,9.9,1.24,7.5,376,False
4712,40.9,62.4,19.0,36.7,36.1,20.9,2.3,8.1,518,True
4713,29.4,63.7,79.7,93.1,26.2,12.2,1.56,5.4,326,False
4714,45.8,96.4,0.4,10.0,34.1,11.9,1.9,11.6,374,True
4715,25.3,59.4,5.2,10.7,22.1,3.6,1.08,10.5,317,False
4716,27.4,64.7,23.9,32.4,12.8,1.9,1.08,17.2,403,False
4717,24.4,69.9,24.1,30.0,19.4,10.2,1.72,11.3,581,False
4718,29.4,73.1,9.4,13.7,38.5,5.1,1.59,3.8,438,True
4719,29.6,46.4,14.2,16.9,11.8,6.5,1.0,11.8,382,False
4720,23.4,53.5,4.9,10.5,17.5,6.3,0.91,15.5,501,False
4721,25.8,42.2,2.2,3.9,15.2,9.0,0.99,13.8,543,False
4722,22.9,74.8,9.5,15.1,21.6,4.8,1.11,13.7,525,False
4723,21.6,50.7,1.5,4.0,11.7,2.3,0.94,12.0,452,False
4724,30.1,86.2,18.7,27.7,33.4,9.3,1.57,5.0,479,False
4725,19.7,48.0,20.5,25.1,18.2,6.9,1.13,10.5,604,False
4726,21.7,65.6,2.3,7.4,10.1,5.4,0.91,14.6,302,False
4727,40.6,77.6,18.1,46.7,35.9,13.8,1.96,4.5,434,True
4728,29.5,69.6,11.8,18.2,28.9,6.7,0.94,11.7,363,False
4729,28.7,54.7,17.7,25.2,39.7,9.8,2.44,4.4,522,True
4730,26.4,52.6,4.7,12.5,24.1,5.6,0.91,10.4,500,False
4731,28.9,72.2,9.9,25.7,35.4,9.8,1.33,6.6,597,False
4732,36.0,90.1,29.5,41.4,34.6,13.3,2.12,5.1,760,True
4733,34.5,83.0,89.5,108.6,36.0,16.0,3.67,5.9,781,True
4734,31.5,95.4,24.3,41.3,35.5,34.3,2.52,3.2,790,True
4735,37.9,80.9,76.2,106.7,40.9,9.0,2.11,5.9,737,True
4736,39.9,69.7,1.8,10.6,27.1,18.0,2.29,6.9,660,True
4737,25.5,54.8,19.3,27.1,25.4,3.1,0.89,11.4,530,False
4738,21.5,75.4,11.2,17.5,14.8,6.3,1.01,14.6,298,False
4739,24.8,57.4,11.2,16.3,17.1,2.8,1.24,12.9,495,False
4740,31.9,80.5,10.3,18.2,29.1,17.2,1.72,5.2,373,False
4741,44.5,81.7,85.6,107.6,34.2,34.9,2.45,7.5,682,True
4742,33.9,63.5,55.1,78.8,41.8,18.9,1.99,3.6,454,True
4743,22.2,53.1,13.8,15.0,21.5,4.1,1.06,14.5,276,False
4744,28.5,74.7,9.4,16.7,17.5,9.1,1.06,11.2,304,False
4745,25.3,50.8,7.7,13.4,16.5,3.8,1.15,10.8,338,False
4746,33.6,55.2,2.9,21.2,21.9,5.1,1.69,5.3,454,False
4747,32.5,69.3,28.0,47.9,28.8,9.8,1.53,5.2,409,False
4748,19.9,80.9,12.2,22.0,24.4,8.3,1.45,7.3,433,False
4749,26.4,70.6,18.8,25.0,26.9,6.3,1.0,16.1,500,False
4750,30.3,77.1,1.9,11.7,32.0,16.4,1.99,9.9,618,False
4751,35.1,51.8,4.7,14.9,14.8,10.5,1.25,6.8,352,False
4752,25.5,68.9,2.9,16.0,38.3,2.3,1.61,10.9,357,False
4753,31.8,71.4,18.6,32.0,18.7,13.9,1.3,5.5,483,False
4754,21.1,55.8,28.7,42.8,23.6,6.0,1.52,7.5,424,False
4755,23.7,72.0,2.3,12.5,16.3,11.3,1.52,6.1,607,False
4756,28.0,71.0,26.7,28.4,19.4,6.0,1.07,11.1,233,False
4757,45.0,107.0,13.2,20.9,56.0,10.2,2.23,4.0,775,True
4758,22.7,78.2,7.4,7.5,19.8,5.2,0.86,10.2,255,False
4759,46.0,90.9,11.0,30.8,26.2,15.0,1.78,5.6,736,True
4760,24.2,41.3,1.1,6.0,12.3,7.8,1.16,10.4,601,False
